figure_id,panel_id,series_id,series_label,source_type,dataset,parameter_set,salt,ion,solvent_system,composition,composition_basis,target_w_org,x_name,x_value,x_units,y_name,y_value,y_units,curve_points,user_options,source_file,category,display_order
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.1327100000000001,mol/kg,miac_m,0.34195999999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,13
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.3464,mol/kg,miac_m,0.61175000000000002,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,14
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.6409,mol/kg,miac_m,0.67359999999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,15
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.8409500000000001,mol/kg,miac_m,0.42552000000000001,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,16
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.8415999999999999,mol/kg,miac_m,0.72809999999999997,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,17
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,2.26118,mol/kg,miac_m,0.5071,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,18
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,2.3553999999999999,mol/kg,miac_m,0.91954999999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,19
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,2.6930999999999998,mol/kg,miac_m,0.62516000000000005,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,20
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,2.8182999999999998,mol/kg,miac_m,1.1742999999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,21
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.2206000000000001,mol/kg,miac_m,1.4856,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,22
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.31162,mol/kg,miac_m,0.88329999999999997,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,23
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.4773999999999998,mol/kg,miac_m,1.7436499999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,24
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.6036999999999999,mol/kg,miac_m,1.8916500000000001,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,25
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.9691999999999998,mol/kg,miac_m,2.4173499999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,26
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.0697999999999999,mol/kg,miac_m,2.5920999999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,27
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.3800999999999997,mol/kg,miac_m,3.2332999999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,28
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.80124,mol/kg,miac_m,2.4793500000000002,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,29
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.9165999999999999,mol/kg,miac_m,4.8238500000000002,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,30
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.9739000000000004,mol/kg,miac_m,5.0402500000000003,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,31
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,5.0617999999999999,mol/kg,miac_m,5.3933,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,32
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,5.6833,mol/kg,miac_m,8.8032500000000002,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,33
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,5.7431000000000001,mol/kg,miac_m,9.2363499999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,34
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,5.7759,mol/kg,miac_m,47969.686849999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,35
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,6.0651999999999999,mol/kg,miac_m,11.987500000000001,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,36
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,6.2725,mol/kg,miac_m,8.8658999999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,37
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,6.8674999999999997,mol/kg,miac_m,23.209,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,38
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0,mol/kg,miac_m,1.0000175065839896,-,600,{},,LiBr_methanol,39
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.0083472454090150246,mol/kg,miac_m,0.74592498769884297,-,600,{},,LiBr_methanol,40
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.016694490818030049,mol/kg,miac_m,0.67941922717192771,-,600,{},,LiBr_methanol,41
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.025041736227045072,mol/kg,miac_m,0.63830969059697718,-,600,{},,LiBr_methanol,42
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.033388981636060099,mol/kg,miac_m,0.60901154524865408,-,600,{},,LiBr_methanol,43
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.041736227045075125,mol/kg,miac_m,0.58661879315114951,-,600,{},,LiBr_methanol,44
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.050083472454090144,mol/kg,miac_m,0.56876282669777678,-,600,{},,LiBr_methanol,45
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.058430717863105171,mol/kg,miac_m,0.55411130382185747,-,600,{},,LiBr_methanol,46
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.066777963272120197,mol/kg,miac_m,0.54183875174408769,-,600,{},,LiBr_methanol,47
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.075125208681135217,mol/kg,miac_m,0.53139806193614803,-,600,{},,LiBr_methanol,48
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.08347245409015025,mol/kg,miac_m,0.52240812387506574,-,600,{},,LiBr_methanol,49
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.091819699499165269,mol/kg,miac_m,0.51459300942523423,-,600,{},,LiBr_methanol,50
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.10016694490818029,mol/kg,miac_m,0.50774671024721674,-,600,{},,LiBr_methanol,51
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.10851419031719532,mol/kg,miac_m,0.50171150532486941,-,600,{},,LiBr_methanol,52
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.11686143572621034,mol/kg,miac_m,0.49636408528384796,-,600,{},,LiBr_methanol,53
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.12520868113522537,mol/kg,miac_m,0.4916063112739788,-,600,{},,LiBr_methanol,54
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.13355592654424039,mol/kg,miac_m,0.48735890395425896,-,600,{},,LiBr_methanol,55
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.14190317195325541,mol/kg,miac_m,0.48355691470980072,-,600,{},,LiBr_methanol,56
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.15025041736227043,mol/kg,miac_m,0.48014656055856064,-,600,{},,LiBr_methanol,57
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.15859766277128548,mol/kg,miac_m,0.47708282238473909,-,600,{},,LiBr_methanol,58
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.1669449081803005,mol/kg,miac_m,0.47432767430373024,-,600,{},,LiBr_methanol,59
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.17529215358931552,mol/kg,miac_m,0.47184873234796998,-,600,{},,LiBr_methanol,60
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.18363939899833054,mol/kg,miac_m,0.46961821215166971,-,600,{},,LiBr_methanol,61
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.19198664440734556,mol/kg,miac_m,0.46761211482083881,-,600,{},,LiBr_methanol,62
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.20033388981636058,mol/kg,miac_m,0.46580958377521237,-,600,{},,LiBr_methanol,63
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.20868113522537562,mol/kg,miac_m,0.46419239136648516,-,600,{},,LiBr_methanol,64
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.21702838063439064,mol/kg,miac_m,0.46274452522870652,-,600,{},,LiBr_methanol,65
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.22537562604340566,mol/kg,miac_m,0.46145185207675243,-,600,{},,LiBr_methanol,66
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.23372287145242068,mol/kg,miac_m,0.46030184225349191,-,600,{},,LiBr_methanol,67
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.2420701168614357,mol/kg,miac_m,0.45928333692375983,-,600,{},,LiBr_methanol,68
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.25041736227045075,mol/kg,miac_m,0.45838638668803172,-,600,{},,LiBr_methanol,69
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.25876460767946574,mol/kg,miac_m,0.45760203860362647,-,600,{},,LiBr_methanol,70
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.26711185308848079,mol/kg,miac_m,0.45692225832307681,-,600,{},,LiBr_methanol,71
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.27545909849749584,mol/kg,miac_m,0.4563397902278335,-,600,{},,LiBr_methanol,72
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.28380634390651083,mol/kg,miac_m,0.45584806736958744,-,600,{},,LiBr_methanol,73
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.29215358931552587,mol/kg,miac_m,0.45544112983138652,-,600,{},,LiBr_methanol,74
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.30050083472454087,mol/kg,miac_m,0.45511355468270531,-,600,{},,LiBr_methanol,75
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.30884808013355591,mol/kg,miac_m,0.45486039559805663,-,600,{},,LiBr_methanol,76
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.31719532554257096,mol/kg,miac_m,0.45467713059504961,-,600,{},,LiBr_methanol,77
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.32554257095158595,mol/kg,miac_m,0.45455961664071359,-,600,{},,LiBr_methanol,78
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.333889816360601,mol/kg,miac_m,0.45450405007337374,-,600,{},,LiBr_methanol,79
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.34223706176961599,mol/kg,miac_m,0.45450693197156594,-,600,{},,LiBr_methanol,80
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.35058430717863104,mol/kg,miac_m,0.45456503776754165,-,600,{},,LiBr_methanol,81
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.35893155258764609,mol/kg,miac_m,0.45467539047390287,-,600,{},,LiBr_methanol,82
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.36727879799666108,mol/kg,miac_m,0.45483523161312361,-,600,{},,LiBr_methanol,83
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.37562604340567612,mol/kg,miac_m,0.45504202753990175,-,600,{},,LiBr_methanol,84
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.38397328881469112,mol/kg,miac_m,0.45529339634101335,-,600,{},,LiBr_methanol,85
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.39232053422370616,mol/kg,miac_m,0.45558714582704168,-,600,{},,LiBr_methanol,86
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.40066777963272115,mol/kg,miac_m,0.45592123147175717,-,600,{},,LiBr_methanol,87
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.4090150250417362,mol/kg,miac_m,0.45629374869753048,-,600,{},,LiBr_methanol,88
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.41736227045075125,mol/kg,miac_m,0.4567029210227182,-,600,{},,LiBr_methanol,89
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.42570951585976624,mol/kg,miac_m,0.45714708941362503,-,600,{},,LiBr_methanol,90
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.43405676126878129,mol/kg,miac_m,0.45762469723026095,-,600,{},,LiBr_methanol,91
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.44240400667779628,mol/kg,miac_m,0.45813430901563384,-,600,{},,LiBr_methanol,92
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.45075125208681133,mol/kg,miac_m,0.45867454782587269,-,600,{},,LiBr_methanol,93
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.45909849749582637,mol/kg,miac_m,0.45924414301275757,-,600,{},,LiBr_methanol,94
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.46744574290484137,mol/kg,miac_m,0.45984189638734552,-,600,{},,LiBr_methanol,95
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.47579298831385641,mol/kg,miac_m,0.46046668186697076,-,600,{},,LiBr_methanol,96
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.4841402337228714,mol/kg,miac_m,0.46111744017280498,-,600,{},,LiBr_methanol,97
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.49248747913188645,mol/kg,miac_m,0.46179317399594672,-,600,{},,LiBr_methanol,98
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.5008347245409015,mol/kg,miac_m,0.46249294357078929,-,600,{},,LiBr_methanol,99
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.50918196994991649,mol/kg,miac_m,0.46321586264467218,-,600,{},,LiBr_methanol,100
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.51752921535893148,mol/kg,miac_m,0.46396109477720998,-,600,{},,LiBr_methanol,101
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.52587646076794659,mol/kg,miac_m,0.46472784993877903,-,600,{},,LiBr_methanol,102
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.53422370617696158,mol/kg,miac_m,0.46551537583408092,-,600,{},,LiBr_methanol,103
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.54257095158597657,mol/kg,miac_m,0.46632298292208446,-,600,{},,LiBr_methanol,104
