figure_id,panel_id,series_id,series_label,source_type,dataset,parameter_set,salt,ion,solvent_system,composition,composition_basis,target_w_org,x_name,x_value,x_units,y_name,y_value,y_units,curve_points,user_options,source_file,category,display_order
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.1327100000000001,mol/kg,miac_m,0.34195999999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,13
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.3464,mol/kg,miac_m,0.61175000000000002,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,14
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.6409,mol/kg,miac_m,0.67359999999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,15
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.8409500000000001,mol/kg,miac_m,0.42552000000000001,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,16
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,1.8415999999999999,mol/kg,miac_m,0.72809999999999997,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,17
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,2.26118,mol/kg,miac_m,0.5071,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,18
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,2.3553999999999999,mol/kg,miac_m,0.91954999999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,19
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,2.6930999999999998,mol/kg,miac_m,0.62516000000000005,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,20
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,2.8182999999999998,mol/kg,miac_m,1.1742999999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,21
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.2206000000000001,mol/kg,miac_m,1.4856,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,22
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.31162,mol/kg,miac_m,0.88329999999999997,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,23
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.4773999999999998,mol/kg,miac_m,1.7436499999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,24
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.6036999999999999,mol/kg,miac_m,1.8916500000000001,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,25
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,3.9691999999999998,mol/kg,miac_m,2.4173499999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,26
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.0697999999999999,mol/kg,miac_m,2.5920999999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,27
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.3800999999999997,mol/kg,miac_m,3.2332999999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,28
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.80124,mol/kg,miac_m,2.4793500000000002,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,29
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.9165999999999999,mol/kg,miac_m,4.8238500000000002,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,30
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,4.9739000000000004,mol/kg,miac_m,5.0402500000000003,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,31
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,5.0617999999999999,mol/kg,miac_m,5.3933,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,32
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,5.6833,mol/kg,miac_m,8.8032500000000002,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,33
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,5.7431000000000001,mol/kg,miac_m,9.2363499999999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,34
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,5.7759,mol/kg,miac_m,47969.686849999998,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,35
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,6.0651999999999999,mol/kg,miac_m,11.987500000000001,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,36
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,6.2725,mol/kg,miac_m,8.8658999999999999,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,37
figure_8,a),data_LiBr_methanol,Methanol data,literature,,,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,6.8674999999999997,mol/kg,miac_m,23.209,-,,{},analyses/paper_validation/2025_figiel/figures/figure_08/source/methanol-LiBr.csv,LiBr_methanol,38
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0,mol/kg,miac_m,1.0000175066560255,-,600,{},,LiBr_methanol,39
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.0083472454090150246,mol/kg,miac_m,0.74590404381314235,-,600,{},,LiBr_methanol,40
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.016694490818030049,mol/kg,miac_m,0.67938113159161551,-,600,{},,LiBr_methanol,41
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.025041736227045072,mol/kg,miac_m,0.63825608531489531,-,600,{},,LiBr_methanol,42
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.033388981636060099,mol/kg,miac_m,0.60894345413861284,-,600,{},,LiBr_methanol,43
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.041736227045075125,mol/kg,miac_m,0.58653693119790307,-,600,{},,LiBr_methanol,44
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.050083472454090144,mol/kg,miac_m,0.56866772446953739,-,600,{},,LiBr_methanol,45
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.058430717863105171,mol/kg,miac_m,0.55400337034175606,-,600,{},,LiBr_methanol,46
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.066777963272120197,mol/kg,miac_m,0.54171831073126164,-,600,{},,LiBr_methanol,47
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.075125208681135217,mol/kg,miac_m,0.53126537425903408,-,600,{},,LiBr_methanol,48
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.08347245409015025,mol/kg,miac_m,0.52226340266900584,-,600,{},,LiBr_methanol,49
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.091819699499165269,mol/kg,miac_m,0.51443643051377197,-,600,{},,LiBr_methanol,50
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.10016694490818029,mol/kg,miac_m,0.507578419673828,-,600,{},,LiBr_methanol,51
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.10851419031719532,mol/kg,miac_m,0.50153162494312298,-,600,{},,LiBr_methanol,52
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.11686143572621034,mol/kg,miac_m,0.4961727170071889,-,600,{},,LiBr_methanol,53
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.12520868113522537,mol/kg,miac_m,0.49140354035147704,-,600,{},,LiBr_methanol,54
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.13355592654424039,mol/kg,miac_m,0.48714480165492929,-,600,{},,LiBr_methanol,55
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.14190317195325541,mol/kg,miac_m,0.48333154028156095,-,600,{},,LiBr_methanol,56
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.15025041736227043,mol/kg,miac_m,0.47990996300178834,-,600,{},,LiBr_methanol,57
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.15859766277128548,mol/kg,miac_m,0.47683504181886133,-,600,{},,LiBr_methanol,58
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.1669449081803005,mol/kg,miac_m,0.47406874311740388,-,600,{},,LiBr_methanol,59
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.17529215358931552,mol/kg,miac_m,0.47157867616140237,-,600,{},,LiBr_methanol,60
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.18363939899833054,mol/kg,miac_m,0.4693370506281635,-,600,{},,LiBr_methanol,61
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.19198664440734556,mol/kg,miac_m,0.46731986235634942,-,600,{},,LiBr_methanol,62
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.20033388981636058,mol/kg,miac_m,0.46550625008820273,-,600,{},,LiBr_methanol,63
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.20868113522537562,mol/kg,miac_m,0.46387798200554586,-,600,{},,LiBr_methanol,64
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.21702838063439064,mol/kg,miac_m,0.46241904201177814,-,600,{},,LiBr_methanol,65
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.22537562604340566,mol/kg,miac_m,0.46111529347328983,-,600,{},,LiBr_methanol,66
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.23372287145242068,mol/kg,miac_m,0.45995420371834045,-,600,{},,LiBr_methanol,67
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.2420701168614357,mol/kg,miac_m,0.45892461117299249,-,600,{},,LiBr_methanol,68
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.25041736227045075,mol/kg,miac_m,0.45801656402672664,-,600,{},,LiBr_methanol,69
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.25876460767946574,mol/kg,miac_m,0.45722110705020752,-,600,{},,LiBr_methanol,70
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.26711185308848079,mol/kg,miac_m,0.45653020388167287,-,600,{},,LiBr_methanol,71
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.27545909849749584,mol/kg,miac_m,0.45593659705165562,-,600,{},,LiBr_methanol,72
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.28380634390651083,mol/kg,miac_m,0.45543371792229309,-,600,{},,LiBr_methanol,73
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.29215358931552587,mol/kg,miac_m,0.45501560503173949,-,600,{},,LiBr_methanol,74
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.30050083472454087,mol/kg,miac_m,0.454676834034485,-,600,{},,LiBr_methanol,75
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.30884808013355591,mol/kg,miac_m,0.4544124573070189,-,600,{},,LiBr_methanol,76
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.31719532554257096,mol/kg,miac_m,0.45421795167451468,-,600,{},,LiBr_methanol,77
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.32554257095158595,mol/kg,miac_m,0.45408917300710561,-,600,{},,LiBr_methanol,78
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.333889816360601,mol/kg,miac_m,0.45402231663275572,-,600,{},,LiBr_methanol,79
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.34223706176961599,mol/kg,miac_m,0.45401388269829751,-,600,{},,LiBr_methanol,80
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.35058430717863104,mol/kg,miac_m,0.45406064577580124,-,600,{},,LiBr_methanol,81
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.35893155258764609,mol/kg,miac_m,0.45415962808293814,-,600,{},,LiBr_methanol,82
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.36727879799666108,mol/kg,miac_m,0.45430807039156762,-,600,{},,LiBr_methanol,83
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.37562604340567612,mol/kg,miac_m,0.45450343842075452,-,600,{},,LiBr_methanol,84
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.38397328881469112,mol/kg,miac_m,0.45474334958072238,-,600,{},,LiBr_methanol,85
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.39232053422370616,mol/kg,miac_m,0.45502561111162326,-,600,{},,LiBr_methanol,86
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.40066777963272115,mol/kg,miac_m,0.45534817794362026,-,600,{},,LiBr_methanol,87
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.4090150250417362,mol/kg,miac_m,0.45570914499404946,-,600,{},,LiBr_methanol,88
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.41736227045075125,mol/kg,miac_m,0.45610673531165602,-,600,{},,LiBr_methanol,89
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.42570951585976624,mol/kg,miac_m,0.45653928942576755,-,600,{},,LiBr_methanol,90
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.43405676126878129,mol/kg,miac_m,0.4570052502754085,-,600,{},,LiBr_methanol,91
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.44240400667779628,mol/kg,miac_m,0.45750318206691098,-,600,{},,LiBr_methanol,92
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.45075125208681133,mol/kg,miac_m,0.45803170746054944,-,600,{},,LiBr_methanol,93
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.45909849749582637,mol/kg,miac_m,0.4585895554924988,-,600,{},,LiBr_methanol,94
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.46744574290484137,mol/kg,miac_m,0.45917552766601022,-,600,{},,LiBr_methanol,95
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.47579298831385641,mol/kg,miac_m,0.45978849761087853,-,600,{},,LiBr_methanol,96
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.4841402337228714,mol/kg,miac_m,0.46042740577953495,-,600,{},,LiBr_methanol,97
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.49248747913188645,mol/kg,miac_m,0.46109125461174166,-,600,{},,LiBr_methanol,98
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.5008347245409015,mol/kg,miac_m,0.46177910410670514,-,600,{},,LiBr_methanol,99
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.50918196994991649,mol/kg,miac_m,0.46249006779146884,-,600,{},,LiBr_methanol,100
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.51752921535893148,mol/kg,miac_m,0.46322330901933234,-,600,{},,LiBr_methanol,101
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.52587646076794659,mol/kg,miac_m,0.46397803756719552,-,600,{},,LiBr_methanol,102
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.53422370617696158,mol/kg,miac_m,0.46475350094537882,-,600,{},,LiBr_methanol,103
figure_8,a),model_LiBr_methanol,Methanol model,model,2025_Figiel,2025_Figiel,LiBr,,methanol,"{""methanol"":1.0}",mole_fraction,,molality,0.54257095158597657,mol/kg,miac_m,0.46554900948087502,-,600,{},,LiBr_methanol,104
